fetch_date,period,rank,code,name,d1,d5,d10,d20,d60,d120,avg_vol_10d
2026-08-19,10,27,6279,胡連,-8.8,12.9,21.1,19.7,6.8,-0.4,1304.6
2026-08-19,10,28,8070,長華*,42.6,27.3,20.7,9.5,-2.1,-0.5,3365.5
2026-08-19,10,29,6141,柏承,29.7,26.6,20.6,5.1,3.8,3.8,1816.6
2026-08-19,10,30,1440,南紡,-0.2,22.1,20.4,8.7,1,-0.9,2363.1
2026-08-19,20,1,2603,長榮,39.3,40.3,39.4,33.8,7.5,8.3,14040.5
2026-08-19,20,2,2542,興富發,52,40.7,32.1,25,10.4,9,8349.1
2026-08-19,20,3,2364,倫飛,10.2,27.7,25.1,22.6,9.1,7.1,739.1
2026-08-19,20,4,1904,正隆,-5.4,22.5,28.4,22.5,13.1,8.5,3829
2026-08-19,20,5,2002,中鋼,5.1,-18.1,17.3,21.9,2.8,-3.1,46079.1
2026-08-19,20,6,1907,永豐餘,6.9,0.9,17.2,21.4,13.5,7.5,1831.7
2026-08-19,20,7,2611,志信,27.7,31.9,28.7,21.2,19.3,6.4,623.8
2026-08-19,20,8,2867,三商壽,38.2,30.5,22.6,20.9,23.2,22.6,14595.1
2026-08-19,20,9,2615,萬海,2.4,19,21.3,20.4,13.5,7.5,22153.2
2026-08-19,20,10,2520,冠德,19.5,32,30.8,20.4,16.1,12.6,1515.1
2026-08-19,20,11,2727,王品,0,-12.8,14.2,20,11.3,11.5,585.4
2026-08-19,20,12,6279,胡連,-8.8,12.9,21.1,19.7,6.8,-0.4,1304.6
2026-08-19,20,13,6277,宏正,-4.4,23.3,21.8,19.6,10.5,9.5,726.1
2026-08-19,20,14,3293,鈊象,-3.4,-18.8,7.8,19.1,8.4,8.1,1707.9
2026-08-19,20,15,3003,健和興,14.6,3.9,21.4,18,4.4,3.6,1815.3
2026-08-19,20,16,1513,中興電,-20,39.3,33.5,17.9,2.4,-2.2,4193.2
2026-08-19,20,17,3141,晶宏,-25.3,-8.9,15.4,17.9,1,0.9,1219.1
2026-08-19,20,18,3489,森寶,-12.3,18.5,23.4,17.9,1.3,-0.1,605.7
2026-08-19,20,19,2027,大成鋼,-4.4,17.9,20.3,17.9,10.9,7.7,26858
2026-08-19,20,20,3056,富華新,20.7,12.3,20.4,17.5,16,13,679.2
2026-08-19,20,21,6112,邁達特,-28.4,10.4,22.5,17.4,1.3,0.5,906
2026-08-19,20,22,9945,潤泰新,14,21.4,18,17.2,6,0.7,10378.6
2026-08-19,20,23,2357,華碩,0.9,19.9,17.3,16.8,6.2,4.4,5314.2
2026-08-19,20,24,2006,東和鋼鐵,-2.5,-3.7,15.2,16.8,9.2,6.5,4270.6
2026-08-19,20,25,1605,華新,-14.9,20,26,16.6,4.9,3.9,43572.8
2026-08-19,20,26,8415,大國鋼,4.4,10.6,9.4,16.4,9.3,5.3,709.4
2026-08-19,20,27,4938,和碩,-2.5,13.9,14.1,16,4.4,4.5,18594.7
2026-08-19,20,28,3706,神達,-13.8,24.4,19.2,15.8,3.8,3.8,13665.9
2026-08-19,20,29,2023,燁輝,25.8,17.4,20.4,15.8,17.6,14.9,817.1
2026-08-19,20,30,2607,榮運,21.2,20.2,16,15.7,4.6,0.9,574.4
2026-08-19,1,1,2542,興富發,45.8,45,36.3,27.7,11.5,9.7,9285.9
2026-08-19,1,2,9907,統一實,42.5,18.3,3.4,-11.8,-11,-14.8,2325.7
2026-08-19,1,3,4114,健喬,40.9,30.7,19,4.1,0.1,-3.2,987.8
2026-08-19,1,4,4167,松瑞藥,40.7,17.7,0.6,-7.2,6.3,4.2,1122.9
2026-08-19,1,5,2636,台驊控股,39.2,24.8,29.1,25.8,12.6,6.4,524
2026-08-19,1,6,2851,中再保,39,32.2,23.2,7.5,1.4,5.2,2195.2
2026-08-19,1,7,1229,聯華,38.1,12.6,20.9,6.9,2.3,-3,1836.7
2026-08-19,1,8,1904,正隆,37.1,19.6,29.8,24.5,13.3,8.7,4015.5
2026-08-19,1,9,2903,遠百,36.8,-9.6,-13.3,-7.3,5.6,7,2419
2026-08-19,1,10,2520,冠德,36.6,33.1,34.7,22.9,16.9,13.2,1717.3
2026-08-19,1,11,5269,祥碩,35.4,7.4,4.9,4.3,4.5,-1.6,712.8
2026-08-19,1,12,2101,南港,34.9,-24,-13.4,-4.7,4.7,1.4,3076
2026-08-19,1,13,1504,東元,34.7,32.9,25.4,13.3,-5.7,-5.1,9490
2026-08-19,1,14,6173,信昌電,34.2,-1.1,-0.9,-1.9,-1.7,2.2,15751.8
2026-08-19,1,15,2478,大毅,32.7,-4.1,-5.3,-4.4,0.1,0.3,9179.3
2026-08-19,1,16,2603,長榮,32,44.6,40.3,33.2,8.1,8.3,15551.2
2026-08-19,1,17,1907,永豐餘,30.5,3.6,18,22.5,13.5,7.7,1817.9
2026-08-19,1,18,2393,億光,30.1,13.6,8.5,-6.7,-0.7,2.8,2818.1
2026-08-19,1,19,3221,台嘉碩,30,3.7,4.7,1,-0.7,-0.3,2432.5
2026-08-19,1,20,1808,潤隆,29.5,22.7,12.1,11.4,13,10.1,1285.1
2026-08-19,1,21,2030,彰源,29.2,1.5,12.6,11.3,9.5,9.7,4235.8
2026-08-19,1,22,2612,中航,29.1,21.5,22.2,20,6.6,1.3,560.9
2026-08-19,1,23,2609,陽明,28.9,19.2,17.5,15.6,4.9,0.5,41308.7
2026-08-19,1,24,2206,三陽工業,28.7,13.6,11,18.3,14.7,14.4,684.8
2026-08-19,1,25,6605,帝寶,28.7,19.6,8.5,13.6,0.4,-3.4,570.1
2026-08-19,1,26,9941,裕融,27.7,7.3,18.7,15.3,11.9,5.4,1118.5
2026-08-19,1,27,3090,日電貿,27.2,5.3,-4.3,-7.4,-1.7,1.3,15361.8
2026-08-19,1,28,1402,遠東新,27.1,6.3,2.9,3.8,2.3,-3.8,16969.9
2026-08-19,1,29,2397,友通,27,10.9,9.6,5.1,-5.6,-5.7,1117.3
2026-08-19,1,30,3045,台灣大,26.9,4.3,-4.9,1.1,2.8,4.4,12159.2
2026-08-19,5,1,2542,興富發,45.8,45,36.3,27.7,11.5,9.7,9285.9
2026-08-19,5,2,2603,長榮,32,44.6,40.3,33.2,8.1,8.3,15551.2
2026-08-19,5,3,2520,冠德,36.6,33.1,34.7,22.9,16.9,13.2,1717.3
2026-08-19,5,4,1504,東元,34.7,32.9,25.4,13.3,-5.7,-5.1,9490
2026-08-19,5,5,1513,中興電,-16.1,32.4,30.9,17.6,2.4,-2.2,4176.9
2026-08-19,5,6,2851,中再保,39,32.2,23.2,7.5,1.4,5.2,2195.2
2026-08-19,5,7,6213,聯茂,11.1,31.6,15.6,6.3,3.3,1.3,14636
2026-08-19,5,8,4114,健喬,40.9,30.7,19,4.1,0.1,-3.2,987.8
2026-08-19,5,9,2364,倫飛,-3.3,27.9,24.8,21.4,9.3,7.2,780.9
2026-08-19,5,10,2845,遠東銀,17.1,27.9,10.2,11.3,14.5,7.1,7368.9
2026-08-19,5,11,5607,遠雄港,19.3,27.8,24.4,13.6,11,8.2,975.5
2026-08-19,5,12,8105,凌巨,0,27.1,23.3,15.7,0.3,2.1,7156.44
2026-08-19,5,13,2611,志信,3.4,25.9,23.2,17.5,18.9,6.6,792.2
2026-08-19,5,14,3037,欣興,3.8,24.8,19.4,9.8,1.6,0.8,20367.8
2026-08-19,5,15,4306,炎洲,-4,24.8,19.1,11,18.2,12.1,1324.3
2026-08-19,5,16,2636,台驊控股,39.2,24.8,29.1,25.8,12.6,6.4,524
2026-08-19,5,17,6214,精誠,15.3,23.6,17.9,15.2,9.1,7.9,5297.6
2026-08-19,5,18,6277,宏正,1.7,22.9,21.8,19.9,10.1,9.4,756.2
2026-08-19,5,19,1808,潤隆,29.5,22.7,12.1,11.4,13,10.1,1285.1
2026-08-19,5,20,2546,根基,8.4,22.6,7.2,7.7,5.7,-0.2,503.2
2026-08-19,5,21,3029,零壹,17.7,22.2,10.2,13.7,5.6,0.8,1439.5
2026-08-19,5,22,2474,可成,20.1,21.9,23.4,9.7,-8.1,-7.1,3610.1
2026-08-19,5,23,2540,愛山林,20.2,21.7,-26.6,-1.4,2.3,8.6,1868.4
2026-08-19,5,24,2612,中航,29.1,21.5,22.2,20,6.6,1.3,560.9
2026-08-19,5,25,9933,中鼎,1.8,21.2,25.5,8.5,9,9.9,2955.6
2026-08-19,5,26,1416,廣豐,-1.6,20.9,16.7,13.9,4.9,1.6,1046.2
2026-08-19,5,27,9945,潤泰新,6.9,20.8,20.7,18.1,7,0.7,10530.7
2026-08-19,5,28,2867,三商壽,4.8,20.2,19.5,19.4,23.3,22.2,20575.1
2026-08-19,5,29,1904,正隆,37.1,19.6,29.8,24.5,13.3,8.7,4015.5
2026-08-19,5,30,6605,帝寶,28.7,19.6,8.5,13.6,0.4,-3.4,570.1
2026-08-19,10,1,2603,長榮,32,44.6,40.3,33.2,8.1,8.3,15551.2
2026-08-19,10,2,2542,興富發,45.8,45,36.3,27.7,11.5,9.7,9285.9
2026-08-19,10,3,2520,冠德,36.6,33.1,34.7,22.9,16.9,13.2,1717.3
2026-08-19,10,4,1513,中興電,-16.1,32.4,30.9,17.6,2.4,-2.2,4176.9
2026-08-19,10,5,1904,正隆,37.1,19.6,29.8,24.5,13.3,8.7,4015.5
2026-08-19,10,6,2034,允強,5.9,7.5,29.3,7.5,10,4.8,1633.8
2026-08-19,10,7,2636,台驊控股,39.2,24.8,29.1,25.8,12.6,6.4,524
2026-08-19,10,8,9933,中鼎,1.8,21.2,25.5,8.5,9,9.9,2955.6
2026-08-19,10,9,1504,東元,34.7,32.9,25.4,13.3,-5.7,-5.1,9490
2026-08-19,10,10,2364,倫飛,-3.3,27.9,24.8,21.4,9.3,7.2,780.9
2026-08-19,10,11,5607,遠雄港,19.3,27.8,24.4,13.6,11,8.2,975.5
2026-08-19,10,12,2474,可成,20.1,21.9,23.4,9.7,-8.1,-7.1,3610.1
2026-08-19,10,13,8105,凌巨,0,27.1,23.3,15.7,0.3,2.1,7156.44
2026-08-19,10,14,2611,志信,3.4,25.9,23.2,17.5,18.9,6.6,792.2
2026-08-19,10,15,2851,中再保,39,32.2,23.2,7.5,1.4,5.2,2195.2
2026-08-19,10,16,8422,可寧衛*,-15.7,15.5,22.8,10.5,-2.1,-3.2,4780.3
2026-08-19,10,17,6112,邁達特,-5.5,7.2,22.6,17.5,1.4,0.5,876.4
2026-08-19,10,18,3056,富華新,2.9,14.3,22.6,16.1,16.7,13.3,649.2
2026-08-19,10,19,2108,南帝,-19.4,1.7,22.5,13.6,4.2,1.5,1513.3
2026-08-19,10,20,1605,華新,-12.3,5.7,22.3,15.7,4.4,3.8,41651.3
2026-08-19,10,21,2612,中航,29.1,21.5,22.2,20,6.6,1.3,560.9
2026-08-19,10,22,6277,宏正,1.7,22.9,21.8,19.9,10.1,9.4,756.2
2026-08-19,10,23,2727,王品,15.6,-6.5,21.6,21.7,12.2,12,535.7
2026-08-19,10,24,1440,南紡,7.5,17.1,21.5,10.6,1.6,-0.7,2445.2
2026-08-19,10,25,3078,僑威,10.1,7.6,21.4,14.6,-5.3,-11.5,627.2
2026-08-19,10,26,2027,大成鋼,16.5,18.9,21.1,15.7,10.5,7.8,27246.4
2026-08-19,10,27,6279,胡連,10.6,10.9,21,19.9,7.6,-0.2,1297.2
2026-08-19,10,28,1229,聯華,38.1,12.6,20.9,6.9,2.3,-3,1836.7
2026-08-19,10,29,9945,潤泰新,6.9,20.8,20.7,18.1,7,0.7,10530.7
2026-08-19,10,30,2023,燁輝,12.7,19,20,16.1,18.3,15.1,756.6
2026-08-19,20,1,2603,長榮,32,44.6,40.3,33.2,8.1,8.3,15551.2
2026-08-19,20,2,2542,興富發,45.8,45,36.3,27.7,11.5,9.7,9285.9
2026-08-19,20,3,2636,台驊控股,39.2,24.8,29.1,25.8,12.6,6.4,524
2026-08-19,20,4,1904,正隆,37.1,19.6,29.8,24.5,13.3,8.7,4015.5
2026-08-19,20,5,2520,冠德,36.6,33.1,34.7,22.9,16.9,13.2,1717.3
2026-08-19,20,6,1907,永豐餘,30.5,3.6,18,22.5,13.5,7.7,1817.9
2026-08-19,20,7,2727,王品,15.6,-6.5,21.6,21.7,12.2,12,535.7
2026-08-19,20,8,2364,倫飛,-3.3,27.9,24.8,21.4,9.3,7.2,780.9
2026-08-19,20,9,2612,中航,29.1,21.5,22.2,20,6.6,1.3,560.9
2026-08-19,20,10,6279,胡連,10.6,10.9,21,19.9,7.6,-0.2,1297.2
2026-08-19,20,11,6277,宏正,1.7,22.9,21.8,19.9,10.1,9.4,756.2
2026-08-19,20,12,2002,中鋼,-12.5,-31.9,15.4,19.8,1.4,-3.4,47388.6
2026-08-19,20,13,2867,三商壽,4.8,20.2,19.5,19.4,23.3,22.2,20575.1
2026-08-19,20,14,3293,鈊象,7.7,-13.6,7.3,18.7,8.7,8.1,1801.5
2026-08-19,20,15,3141,晶宏,12.9,-7.4,14.2,18.3,2.3,0.9,1168.6
2026-08-19,20,16,2206,三陽工業,28.7,13.6,11,18.3,14.7,14.4,684.8
2026-08-19,20,17,9945,潤泰新,6.9,20.8,20.7,18.1,7,0.7,10530.7
2026-08-19,20,18,2615,萬海,2,15.3,17.5,17.7,13.1,7.3,25631.6
2026-08-19,20,19,1513,中興電,-16.1,32.4,30.9,17.6,2.4,-2.2,4176.9
2026-08-19,20,20,2611,志信,3.4,25.9,23.2,17.5,18.9,6.6,792.2
2026-08-19,20,21,6112,邁達特,-5.5,7.2,22.6,17.5,1.4,0.5,876.4
2026-08-19,20,22,2006,東和鋼鐵,8.2,-2.7,18.8,16.8,9.4,6.5,3906.7
2026-08-19,20,23,8415,大國鋼,-0.3,5.4,9.4,16.2,9.7,5.3,699.7
2026-08-19,20,24,3056,富華新,2.9,14.3,22.6,16.1,16.7,13.3,649.2
2026-08-19,20,25,2023,燁輝,12.7,19,20,16.1,18.3,15.1,756.6
2026-08-19,20,26,3003,健和興,-28.8,-3.1,18.2,15.9,4.2,3.3,1868.7
2026-08-19,20,27,2027,大成鋼,16.5,18.9,21.1,15.7,10.5,7.8,27246.4
2026-08-19,20,28,1605,華新,-12.3,5.7,22.3,15.7,4.4,3.8,41651.3
2026-08-19,20,29,8105,凌巨,0,27.1,23.3,15.7,0.3,2.1,7156.44
2026-08-19,20,30,2357,華碩,2.6,17.8,16,15.6,5.6,4.4,5085.4
2026-08-20,1,1,2542,興富發,45.8,45,36.3,27.7,11.5,9.7,9285.9
2026-08-20,1,2,9907,統一實,42.5,18.3,3.4,-11.8,-11,-14.8,2325.7
2026-08-20,1,3,4114,健喬,40.9,30.7,19,4.1,0.1,-3.2,987.8
2026-08-20,1,4,4167,松瑞藥,40.7,17.7,0.6,-7.2,6.3,4.2,1122.9
2026-08-20,1,5,2636,台驊控股,39.2,24.8,29.1,25.8,12.6,6.4,524
2026-08-20,1,6,2851,中再保,39,32.2,23.2,7.5,1.4,5.2,2195.2
2026-08-20,1,7,1229,聯華,38.1,12.6,20.9,6.9,2.3,-3,1836.7
2026-08-20,1,8,1904,正隆,37.1,19.6,29.8,24.5,13.3,8.7,4015.5
2026-08-20,1,9,2903,遠百,36.8,-9.6,-13.3,-7.3,5.6,7,2419
2026-08-20,1,10,2520,冠德,36.6,33.1,34.7,22.9,16.9,13.2,1717.3
2026-08-20,1,11,5269,祥碩,35.4,7.4,4.9,4.3,4.5,-1.6,712.8
2026-08-20,1,12,2101,南港,34.9,-24,-13.4,-4.7,4.7,1.4,3076
2026-08-20,1,13,1504,東元,34.7,32.9,25.4,13.3,-5.7,-5.1,9490
2026-08-20,1,14,6173,信昌電,34.2,-1.1,-0.9,-1.9,-1.7,2.2,15751.8
2026-08-20,1,15,2478,大毅,32.7,-4.1,-5.3,-4.4,0.1,0.3,9179.3
2026-08-20,1,16,2603,長榮,32,44.6,40.3,33.2,8.1,8.3,15551.2
2026-08-20,1,17,1907,永豐餘,30.5,3.6,18,22.5,13.5,7.7,1817.9
2026-08-20,1,18,2393,億光,30.1,13.6,8.5,-6.7,-0.7,2.8,2818.1
2026-08-20,1,19,3221,台嘉碩,30,3.7,4.7,1,-0.7,-0.3,2432.5
2026-08-20,1,20,1808,潤隆,29.5,22.7,12.1,11.4,13,10.1,1285.1
2026-08-20,1,21,2030,彰源,29.2,1.5,12.6,11.3,9.5,9.7,4235.8
2026-08-20,1,22,2612,中航,29.1,21.5,22.2,20,6.6,1.3,560.9
2026-08-20,1,23,2609,陽明,28.9,19.2,17.5,15.6,4.9,0.5,41308.7
2026-08-20,1,24,2206,三陽工業,28.7,13.6,11,18.3,14.7,14.4,684.8
2026-08-20,1,25,6605,帝寶,28.7,19.6,8.5,13.6,0.4,-3.4,570.1
2026-08-20,1,26,9941,裕融,27.7,7.3,18.7,15.3,11.9,5.4,1118.5
2026-08-20,1,27,3090,日電貿,27.2,5.3,-4.3,-7.4,-1.7,1.3,15361.8
2026-08-20,1,28,1402,遠東新,27.1,6.3,2.9,3.8,2.3,-3.8,16969.9
2026-08-20,1,29,2397,友通,27,10.9,9.6,5.1,-5.6,-5.7,1117.3
2026-08-20,1,30,3045,台灣大,26.9,4.3,-4.9,1.1,2.8,4.4,12159.2
2026-08-20,5,1,2542,興富發,45.8,45,36.3,27.7,11.5,9.7,9285.9
2026-08-20,5,2,2603,長榮,32,44.6,40.3,33.2,8.1,8.3,15551.2
2026-08-20,5,3,2520,冠德,36.6,33.1,34.7,22.9,16.9,13.2,1717.3
2026-08-20,5,4,1504,東元,34.7,32.9,25.4,13.3,-5.7,-5.1,9490
2026-08-20,5,5,1513,中興電,-16.1,32.4,30.9,17.6,2.4,-2.2,4176.9
2026-08-20,5,6,2851,中再保,39,32.2,23.2,7.5,1.4,5.2,2195.2
2026-08-20,5,7,6213,聯茂,11.1,31.6,15.6,6.3,3.3,1.3,14636
2026-08-20,5,8,4114,健喬,40.9,30.7,19,4.1,0.1,-3.2,987.8
2026-08-20,5,9,2364,倫飛,-3.3,27.9,24.8,21.4,9.3,7.2,780.9
2026-08-20,5,10,2845,遠東銀,17.1,27.9,10.2,11.3,14.5,7.1,7368.9
2026-08-20,5,11,5607,遠雄港,19.3,27.8,24.4,13.6,11,8.2,975.5
2026-08-20,5,12,8105,凌巨,0,27.1,23.3,15.7,0.3,2.1,7156.44
2026-08-20,5,13,2611,志信,3.4,25.9,23.2,17.5,18.9,6.6,792.2
2026-08-20,5,14,3037,欣興,3.8,24.8,19.4,9.8,1.6,0.8,20367.8
2026-08-20,5,15,4306,炎洲,-4,24.8,19.1,11,18.2,12.1,1324.3
2026-08-20,5,16,2636,台驊控股,39.2,24.8,29.1,25.8,12.6,6.4,524
2026-08-20,5,17,6214,精誠,15.3,23.6,17.9,15.2,9.1,7.9,5297.6
2026-08-20,5,18,6277,宏正,1.7,22.9,21.8,19.9,10.1,9.4,756.2
2026-08-20,5,19,1808,潤隆,29.5,22.7,12.1,11.4,13,10.1,1285.1
2026-08-20,5,20,2546,根基,8.4,22.6,7.2,7.7,5.7,-0.2,503.2
2026-08-20,5,21,3029,零壹,17.7,22.2,10.2,13.7,5.6,0.8,1439.5
2026-08-20,5,22,2474,可成,20.1,21.9,23.4,9.7,-8.1,-7.1,3610.1
2026-08-20,5,23,2540,愛山林,20.2,21.7,-26.6,-1.4,2.3,8.6,1868.4
2026-08-20,5,24,2612,中航,29.1,21.5,22.2,20,6.6,1.3,560.9
2026-08-20,5,25,9933,中鼎,1.8,21.2,25.5,8.5,9,9.9,2955.6
2026-08-20,5,26,1416,廣豐,-1.6,20.9,16.7,13.9,4.9,1.6,1046.2
2026-08-20,5,27,9945,潤泰新,6.9,20.8,20.7,18.1,7,0.7,10530.7
2026-08-20,5,28,2867,三商壽,4.8,20.2,19.5,19.4,23.3,22.2,20575.1
2026-08-20,5,29,1904,正隆,37.1,19.6,29.8,24.5,13.3,8.7,4015.5
2026-08-20,5,30,6605,帝寶,28.7,19.6,8.5,13.6,0.4,-3.4,570.1
2026-08-20,10,1,2603,長榮,32,44.6,40.3,33.2,8.1,8.3,15551.2
2026-08-20,10,2,2542,興富發,45.8,45,36.3,27.7,11.5,9.7,9285.9
2026-08-20,10,3,2520,冠德,36.6,33.1,34.7,22.9,16.9,13.2,1717.3
2026-08-20,10,4,1513,中興電,-16.1,32.4,30.9,17.6,2.4,-2.2,4176.9
2026-08-20,10,5,1904,正隆,37.1,19.6,29.8,24.5,13.3,8.7,4015.5
2026-08-20,10,6,2034,允強,5.9,7.5,29.3,7.5,10,4.8,1633.8
2026-08-20,10,7,2636,台驊控股,39.2,24.8,29.1,25.8,12.6,6.4,524
2026-08-20,10,8,9933,中鼎,1.8,21.2,25.5,8.5,9,9.9,2955.6
2026-08-20,10,9,1504,東元,34.7,32.9,25.4,13.3,-5.7,-5.1,9490
2026-08-20,10,10,2364,倫飛,-3.3,27.9,24.8,21.4,9.3,7.2,780.9
2026-08-20,10,11,5607,遠雄港,19.3,27.8,24.4,13.6,11,8.2,975.5
2026-08-20,10,12,2474,可成,20.1,21.9,23.4,9.7,-8.1,-7.1,3610.1
2026-08-20,10,13,8105,凌巨,0,27.1,23.3,15.7,0.3,2.1,7156.44
2026-08-20,10,14,2611,志信,3.4,25.9,23.2,17.5,18.9,6.6,792.2
2026-08-20,10,15,2851,中再保,39,32.2,23.2,7.5,1.4,5.2,2195.2
2026-08-20,10,16,8422,可寧衛*,-15.7,15.5,22.8,10.5,-2.1,-3.2,4780.3
2026-08-20,10,17,6112,邁達特,-5.5,7.2,22.6,17.5,1.4,0.5,876.4
2026-08-20,10,18,3056,富華新,2.9,14.3,22.6,16.1,16.7,13.3,649.2
2026-08-20,10,19,2108,南帝,-19.4,1.7,22.5,13.6,4.2,1.5,1513.3
2026-08-20,10,20,1605,華新,-12.3,5.7,22.3,15.7,4.4,3.8,41651.3
2026-08-20,10,21,2612,中航,29.1,21.5,22.2,20,6.6,1.3,560.9
2026-08-20,10,22,6277,宏正,1.7,22.9,21.8,19.9,10.1,9.4,756.2
2026-08-20,10,23,2727,王品,15.6,-6.5,21.6,21.7,12.2,12,535.7
2026-08-20,10,24,1440,南紡,7.5,17.1,21.5,10.6,1.6,-0.7,2445.2
2026-08-20,10,25,3078,僑威,10.1,7.6,21.4,14.6,-5.3,-11.5,627.2
2026-08-20,10,26,2027,大成鋼,16.5,18.9,21.1,15.7,10.5,7.8,27246.4
2026-08-20,10,27,6279,胡連,10.6,10.9,21,19.9,7.6,-0.2,1297.2
2026-08-20,10,28,1229,聯華,38.1,12.6,20.9,6.9,2.3,-3,1836.7
2026-08-20,10,29,9945,潤泰新,6.9,20.8,20.7,18.1,7,0.7,10530.7
2026-08-20,10,30,2023,燁輝,12.7,19,20,16.1,18.3,15.1,756.6
2026-08-20,20,1,2603,長榮,32,44.6,40.3,33.2,8.1,8.3,15551.2
2026-08-20,20,2,2542,興富發,45.8,45,36.3,27.7,11.5,9.7,9285.9
2026-08-20,20,3,2636,台驊控股,39.2,24.8,29.1,25.8,12.6,6.4,524
2026-08-20,20,4,1904,正隆,37.1,19.6,29.8,24.5,13.3,8.7,4015.5
2026-08-20,20,5,2520,冠德,36.6,33.1,34.7,22.9,16.9,13.2,1717.3
2026-08-20,20,6,1907,永豐餘,30.5,3.6,18,22.5,13.5,7.7,1817.9
2026-08-20,20,7,2727,王品,15.6,-6.5,21.6,21.7,12.2,12,535.7
2026-08-20,20,8,2364,倫飛,-3.3,27.9,24.8,21.4,9.3,7.2,780.9
2026-08-20,20,9,2612,中航,29.1,21.5,22.2,20,6.6,1.3,560.9
2026-08-20,20,10,6279,胡連,10.6,10.9,21,19.9,7.6,-0.2,1297.2
2026-08-20,20,11,6277,宏正,1.7,22.9,21.8,19.9,10.1,9.4,756.2
2026-08-20,20,12,2002,中鋼,-12.5,-31.9,15.4,19.8,1.4,-3.4,47388.6
2026-08-20,20,13,2867,三商壽,4.8,20.2,19.5,19.4,23.3,22.2,20575.1
2026-08-20,20,14,3293,鈊象,7.7,-13.6,7.3,18.7,8.7,8.1,1801.5
2026-08-20,20,15,3141,晶宏,12.9,-7.4,14.2,18.3,2.3,0.9,1168.6
2026-08-20,20,16,2206,三陽工業,28.7,13.6,11,18.3,14.7,14.4,684.8
2026-08-20,20,17,9945,潤泰新,6.9,20.8,20.7,18.1,7,0.7,10530.7
2026-08-20,20,18,2615,萬海,2,15.3,17.5,17.7,13.1,7.3,25631.6
2026-08-20,20,19,1513,中興電,-16.1,32.4,30.9,17.6,2.4,-2.2,4176.9
2026-08-20,20,20,2611,志信,3.4,25.9,23.2,17.5,18.9,6.6,792.2
2026-08-20,20,21,6112,邁達特,-5.5,7.2,22.6,17.5,1.4,0.5,876.4
2026-08-20,20,22,2006,東和鋼鐵,8.2,-2.7,18.8,16.8,9.4,6.5,3906.7
2026-08-20,20,23,8415,大國鋼,-0.3,5.4,9.4,16.2,9.7,5.3,699.7
2026-08-20,20,24,3056,富華新,2.9,14.3,22.6,16.1,16.7,13.3,649.2
2026-08-20,20,25,2023,燁輝,12.7,19,20,16.1,18.3,15.1,756.6
2026-08-20,20,26,3003,健和興,-28.8,-3.1,18.2,15.9,4.2,3.3,1868.7
2026-08-20,20,27,2027,大成鋼,16.5,18.9,21.1,15.7,10.5,7.8,27246.4
2026-08-20,20,28,1605,華新,-12.3,5.7,22.3,15.7,4.4,3.8,41651.3
2026-08-20,20,29,8105,凌巨,0,27.1,23.3,15.7,0.3,2.1,7156.44
2026-08-20,20,30,2357,華碩,2.6,17.8,16,15.6,5.6,4.4,5085.4
2026-08-20,1,1,2002,中鋼,52.9,3.1,19.2,20.1,4.4,-3.6,50062.6
2026-08-20,1,2,4114,健喬,48.8,43.7,29.3,12.4,2.6,-1.6,1251.5
2026-08-20,1,3,2204,中華,47.4,36.9,16.2,-2.3,3.4,-3,1376.2
2026-08-20,1,4,2393,億光,46.6,13.9,13.4,-3.2,0.5,3.4,2870.3
2026-08-20,1,5,1229,聯華,43.8,26.5,25.3,9.8,3.1,-2.7,1953.3
2026-08-20,1,6,1907,永豐餘,42.3,8.1,15.7,23.3,13.8,7.9,1614
2026-08-20,1,7,1402,遠東新,41.1,34.2,10.2,8.6,3.7,-3.1,18758.2
2026-08-20,1,8,4105,東洋,40.9,19.2,16.5,1.8,3.5,-6.8,609.5
2026-08-20,1,9,2105,正新,40.1,8.4,-5.9,-8.6,-0.8,-2.8,6727.2
2026-08-20,1,10,1101,台泥,38.1,11.3,7.9,7.9,-0.2,1,23094.4
2026-08-20,1,11,4167,松瑞藥,37.7,28.4,10.1,-1.9,8.1,5.2,1322.9
2026-08-20,1,12,4746,台耀,37.4,-3.8,8.8,4,4.6,-1.9,621.2
2026-08-20,1,13,6224,聚鼎,36.6,29.4,18.2,13.4,0.2,1.1,624.9
2026-08-20,1,14,2851,中再保,36,28.5,23.7,9.4,2.2,5.2,2601.1
2026-08-20,1,15,1711,永光,35.3,10.4,6,10,1.2,0,4912
2026-08-20,1,16,9907,統一實,35.2,25.3,22.7,-8.5,-10.1,-15.3,1965.1
2026-08-20,1,17,9933,中鼎,34.2,24.4,27.2,9.7,8.9,10,3047.4
2026-08-20,1,18,2845,遠東銀,33.9,33.5,20.4,14.4,15.2,7.6,8122.3
2026-08-20,1,19,1102,亞泥,33.7,35.1,8.7,5.8,1,-3.2,12180.6
2026-08-20,1,20,2727,王品,33.6,12.5,22.6,22.4,12.8,12.4,549.8
2026-08-20,1,21,1444,力麗,33.5,8.6,4.1,3,-1.3,-0.2,1317.6
2026-08-20,1,22,6456,GIS-KY,33.3,16.2,16.7,9.2,-2.4,-1.2,4400.8
2026-08-20,1,23,2034,允強,33.1,19.6,34.5,11,11.5,5.4,1774.4
2026-08-20,1,24,2540,愛山林,32.9,29.9,-19.5,-0.4,2.6,8.8,1752.5
